SIMPLEXINF,SIMPLEX INFRASTRUCTURES LTD,Construction & Engineering,CAPITAL GOODS,
SINTERCOM,SINTERCOM INDIA LTD,Auto Parts & Equipment,CDGS ,
SINTEX,SINTEX INDUSTRIES LTD,Textiles,Industrials,
SIRCA,SIRCA PAINTS INDIA LTD,PAINTS,Industrials,
SIS,SIS LTD,Specialized Consumer Services,SERVICES,
SITINET,SITI NETWORKS LTD,Broadcasting & Cable TV,SERVICES,
SIYSIL,SIYARAM SILK MILLS LTD,Textiles,Industrials,
SJS,S.J.S. ENTERPRISES LTD,Auto Parts & Equipment,CDGS ,
SJVN,SJVN LTD,Electric Utilities,Utilities,
SKFINDIA,SKF INDIA LTD, Industrial Goods,Industrials,
SKIL,SKIL INFRASTRUCTURE LTD,CONSTRUCTION CIVIL,CAPITAL GOODS,
SKIPPER,SKIPPER LTD,Construction & Engineering,CAPITAL GOODS,
SKMEGGPROD,SKM EGG PRODUCTS EXPORT (INDIA) LTD,Other Food Products,FMCG ,
SMARTLINK,SMARTLINK HOLDINGS LTD,Networking Equipment,Information Technology,
SMCGLOBAL,SMC GLOBAL SECURITIES LTD,Financial Services,Finance,
SMLISUZU,SML ISUZU LTD,"Construction, Agricultural & Commercial Vehicles",CAPITAL GOODS,
SMLT,SARTHAK METALS LTD,IRON & STEEL PRODUCTS,Basic Materials,
SMPL,SPLENDID METAL PRODUCTS LTD,IRON & STEEL PRODUCTS,Basic Materials,
SMSLIFE,SMS LIFESCIENCES INDIA LTD,Pharmaceuticals,Healthcare,
SMSPHARMA,SMS PHARMACEUTICALS LTD,Pharmaceuticals,Healthcare,
SNOWMAN,SNOWMAN LOGISTICS LTD,LOGISTICS SOLUTION PROVIDER,SERVICES,
SOBHA,SOBHA LTD,Realty,CAPITAL GOODS,
SOLARA,SOLARA ACTIVE PHARMA SCIENCES LTD,Pharmaceuticals,Healthcare,
SOLARINDS,SOLAR INDUSTRIES INDIA LTD,EXPLOSIVES,Basic Materials,
SOMANYCERA,SOMANY CERAMICS LTD,CERAMICS / GRANITES ,CDGS ,
SOMATEX,SOMA TEXTILES & INDUSTRIES LTD,SPINNING-COTTON/BLENDED,Industrials,
SOMICONVEY,SOMI CONVEYOR BELTINGS LTD,INDUSTRIAL EQUIPMENT,CAPITAL GOODS,
SONACOMS,SONA BLW PRECISION FORGINGS LTD,Auto Parts & Equipment,CDGS ,
SONATSOFTW,SONATA SOFTWARE LTD,IT Consulting & Application Software,Information Technology,
SORILINFRA,SORIL INFRA RESOURCES LTD,Specialized Consumer Services,SERVICES,
SOTL,SAVITA OIL TECHNOLOGIES LTD,Refineries & Petroleum Products,Energy,
SOUTHBANK,THE SOUTH INDIAN BANK LTD,BANKS - PVT,Finance,
SOUTHWEST,SOUTH WEST PINNACLE EXPLORATION LTD,Diversified Commercial Services,Diversified,
SPAL,S. P. APPARELS LTD,Other Apparels & Accessories,CDGS ,
SPANDANA,SPANDANA SPHOORTY FINANCIAL LTD,Fin COS (including NBFCs),Finance,
SPARC,SUN PHARMA ADVANCED RESEARCH COMPANY LTD,Pharmaceuticals,Healthcare,
SPCENET,SPACENET ENTERPRISES INDIA LTD,MEDIA & ENTERTAINMENT,SERVICES,
SPECIALITY,SPECIALITY RESTAURANTS LTD,Restaurants,SERVICES,
SPENCERS,SPENCER'S RETAIL LTD,DIVERSIFIED RETAIL,Diversified,
SPENTEX,SPENTEX INDUSTRIES LTD,Textiles,Industrials,
SPIC,SOUTHERN PETROCHEMICALS INDUSTRIES CORPORATION  LTD,FERTILIZERS,Basic Materials,
SPICEJET,SPICEJET LTD,Airlines,SERVICES,
SPLIL,SPL INDUSTRIES LTD,Other Apparels & Accessories,CDGS ,
SPMLINFRA,SPML INFRA LTD,Construction & Engineering,CAPITAL GOODS,
SPTL,SINTEX PLASTICS TECHNOLOGY LTD,PLASTIC PRODUCTS,Industrials,
SPYL,SHEKHAWATI POLY-YARN LTD,MAN MADE  & BLENDED FIBRES,CAPITAL GOODS,
SREEL,SREELEATHERS LTD,Footwear,CDGS ,
SREINFRA,SREI INFRASTRUCTURE FINANCE LTD,Fin COS (including NBFCs),Finance,
SRF,SRF LTD,Diversified Commercial Services,Diversified,
SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH HYPO LTD,Commodity Chemicals,Basic Materials,
SRIPIPES,SRIKALAHASTHI PIPES LTD,IRON & STEEL PRODUCTS,Basic Materials,
SRPL,SHREE RAM PROTEINS LTD,ANIMAL FEED,Industrials,
SRTRANSFIN,SHRIRAM TRANSPORT FINANCE COMPANY LTD,Fin COS (including NBFCs),Finance,
SSWL,STEEL STRIPS WHEELS LTD,Auto Parts & Equipment,CDGS ,
STAMPEDE,STAMPEDE CAPITAL LTD,STOCKBROKING AND ALLIED,Finance,
STAR,STRIDES PHARMA SCIENCE LTD,Pharmaceuticals,Healthcare,
STARCEMENT,STAR CEMENT LTD,Cement & Cement Products,Basic Materials,
STARHEALTH,STAR HEALTH AND ALLIED INSURANCE COMPANY LTD,General Insurance,Finance,
STARPAPER,STAR PAPER MILLS LTD,Paper & Paper Products,Basic Materials,
STCINDIA,THE STATE TRADING CORPORATION OF INDIA LTD,Trading Companies & Distributors,SERVICES,
STEELCAS,STEELCAST LTD, Industrial Products,Industrials,
STEELCITY,STEEL CITY SECURITIES LTD,STOCKBROKING AND ALLIED,Finance,
STEELXIND,STEEL EXCHANGE INDIA LTD,Iron & Steel and Intermediary Products,Basic Materials,
STEL,STEL HOLDINGS LTD,Holding Companies,Finance,
STERTOOLS,STERLING TOOLS LTD,Auto Parts & Equipment,CDGS ,
STINDIA,STI INDIA LTD,SPINNING-COTTON/BLENDED,Industrials,
STLTECH,STERLITE TECHNOLOGIES LTD,Other Telecom Services,Telecom,
STOVEKRAFT,STOVE KRAFT LTD,Household Appliances,CAPITAL GOODS,
STYLAMIND,STYLAM INDUSTRIES LTD,Forest Products - PLY & BOARDS,Basic Materials,
SUBCAPCITY,INTERNATIONAL CONSTRUCTIONS LTD,CONSTRUCTION CIVIL,CAPITAL GOODS,
SUBEX,SUBEX LTD,Software Products,Information Technology,
SUBEXLTD,SUBEX LTD,RESIDENTIAL/COMMERCIAL/SEZ Project,CAPITAL GOODS,
SUBROS,SUBROS LTD,Auto Parts & Equipment,CDGS ,
SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD,Specialty Chemicals,Basic Materials,
SUMEETINDS,SUMEET INDUSTRIES LTD,Textiles,Industrials,
SUMICHEM,SUMITOMO CHEMICAL INDIA LTD,Agrochemicals,Basic Materials,
SUMIT,SUMIT WOODS LTD,DIVERSIFIED SERVICES,Diversified,
SUMMITSEC,SUMMIT SECURITIES LTD,INVESTMENT COMPANIES,Finance,
SUNCLAYLTD,SUNDARAM CLAYTON LTD,Auto Parts & Equipment,CDGS ,
SUNDARAM,SUNDARAM MULTI PAP LTD,Commercial Printing/ Stationery,SERVICES,
SUNDARMFIN,SUNDARAM FINANCE LTD,Fin COS (including NBFCs),Finance,
SUNDARMHLD,SUNDARAM FINANCE HOLDINGS LTD,DIVERSIFIED SERVICES,Diversified,
SUNDRMBRAK,SUNDARAM BRAKE LININGS LTD,Auto Parts & Equipment,CDGS ,
SUNDRMFAST,SUNDRAM FASTENERS LTD,Auto Parts & Equipment,CDGS ,
SUNFLAG,SUNFLAG IRON AND STEEL COMPANY LTD,Iron & Steel and Intermediary Products,Basic Materials,
SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES LTD,Pharmaceuticals,Healthcare,
SUNTECK,SUNTECK REALTY LTD,Realty,CAPITAL GOODS,
SUNTV,SUN TV NETWORK LTD,Broadcasting & Cable TV,SERVICES,
SUPERHOUSE,SUPERHOUSE LTD,Footwear,CDGS ,
SUPERSPIN,SUPER SPINNING MILLS LTD,Textiles,Industrials,
SUPPETRO,SUPREME PETROCHEM LTD,Petrochemicals,Basic Materials,
SUPRAJIT,SUPRAJIT ENGINEERING LTD,Auto Parts & Equipment,CDGS ,
SUPREMEENG,SUPREME ENGINEERING LTD,STEEL PRODUCTS,Industrials,
SUPREMEIND,SUPREME INDUSTRIES LTD,PLASTIC PRODUCTS,Industrials,
SUPREMEINF,SUPREME INFRASTRUCTURE INDIA LTD,Construction & Engineering,CAPITAL GOODS,
SURANASOL,SURANA SOLAR LTD,Electronic Components / Equipment & Instruments,CAPITAL GOODS,
SURANAT&P,SURANA TELECOM AND POWER LTD,Telecom Cables,Telecom,
SURYALAXMI,SURYALAKSHMI COTTON MILLS LTD,Textiles,Industrials,
SURYAROSNI,SURYA ROSHNI LTD,Iron & Steel and Intermediary Products,Basic Materials,
SURYODAY,SURYODAY SMALL FINANCE BANK LTD,BANKS - PVT,Finance,
SUTLEJTEX,SUTLEJ TEXTILES AND INDUSTRIES LTD,Textiles,Industrials,
SUULD,SUUMAYA INDUSTRIES LTD,FABRICS & GARMENTS,CDGS ,
SUVEN,SUVEN LIFE SCIENCES LTD,Pharmaceuticals,Healthcare,
SUVENPHAR,SUVEN PHARMACEUTICALS LTD,Pharmaceuticals,Healthcare,
SUVIDHAA,SUVIDHAA INFOSERVE LTD,Internet Software & Services,Information Technology,
SUZLON,SUZLON ENERGY LTD,Heavy Electrical Equipment,Industrials,
SVPGLOB,SVP GLOBAL VENTURES LTD,Textiles,Industrials,
SWANENERGY,SWAN ENERGY LTD,Textiles,Industrials,
SWARAJENG,SWARAJ ENGINES LTD,Industrial Machinery,CAPITAL GOODS,
SWELECTES,SWELECT ENERGY SYSTEMS LTD,Heavy Electrical Equipment,Industrials,
SWSOLAR,STERLING AND WILSON SOLAR LTD,Construction & Engineering,CAPITAL GOODS,
SYMPHONY,SYMPHONY LTD,Consumer Electronics,CAPITAL GOODS,
SYNCOM,SYNCOM HEALTHCARE LTD,Pharmaceuticals,Healthcare,
SYNGENE,SYNGENE INTERNATIONAL LTD,Pharmaceuticals,Healthcare,
TAINWALCHM,TAINWALA CHEMICAL AND PLASTIC (I) LTD,PLASTIC PRODUCTS,Industrials,
TAJGVK,TAJ GVK HOTELS & RESORTS LTD,Hotels,SERVICES,
TAKE,TAKE SOLUTIONS LTD,Pharmaceuticals,Healthcare,
TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS LTD,Auto Parts & Equipment,CDGS ,
TALWALKARS,TALWALKARS BETTER VALUE FITNESS LTD, RECREATIONAL ACTIVITIES,SERVICES,
TALWGYM,TALWALKARS HEALTHCLUBS LTD, RECREATIONAL ACTIVITIES - GYM,SERVICES,
TANLA,TANLA PLATFORMS LTD,Software Products,Information Technology,
TANTIACONS,TANTIA CONSTRUCTIONS LTD,Construction & Engineering,CAPITAL GOODS,
TARAPUR,TARAPUR TRANSFORMERS LTD,Heavy Electrical Equipment,Industrials,
TARC,TARC LTD,Realty,CAPITAL GOODS,
TARMAT,TARMAT LTD,Construction & Engineering,CAPITAL GOODS,
TARSONS,TARSONS PRODUCTS LTD,Healthcare  - Supplies,Healthcare,
TASTYBITE,TASTY BITE EATABLES LTD,CONSUMER FOOD,FMCG ,
TATACHEM,TATA CHEMICALS LTD,Commodity Chemicals,Basic Materials,
TATACOFFEE,TATA COFFEE LTD,Tea & Coffee,FMCG ,
TATACOMM,TATA COMMUNICATIONS LTD,Alternate Carriers,Telecom,
TATACONSUM,TATA CONSUMER PRODUCTS LTD,Tea & Coffee,FMCG ,
TATAELXSI,TATA ELXSI LTD,Software Products,Information Technology,
TATAINVEST,TATA INVESTMENT CORPORATION LTD,Holding Companies,Finance,
TATAMETALI,TATA METALIKS LTD,Iron & Steel and Intermediary Products,Basic Materials,
TATAMOTORS,TATA MOTORS LTD,"Construction, Agricultural & Commercial Vehicles",CAPITAL GOODS,
TATAMTRDVR,TATA MOTORS LTD,"Construction, Agricultural & Commercial Vehicles",CAPITAL GOODS,
TATAPOWER,TATA POWER COMPANY LTD,Electric Utilities - GENERATION,Utilities,
TATASTEEL,TATA STEEL LTD,STEEL MAJOR,Basic Materials,
TATASTLBSL,TATA STEEL BSL LTD,STEEL PRODUCTS,Industrials,
TATASTLLP,TATA STEEL LONG PRODUCTS LTD,Iron & Steel and Intermediary Products,Basic Materials,
TATVA,TATVA CHINTAN PHARMA CHEM LTD,Specialty Chemicals,Basic Materials,
TBZ,TRIBHOVANDAS BHIMJI ZAVERI LTD,Other Apparels & Accessories,CDGS ,
TCI,TRANSPORT CORPORATION OF INDIA LTD,Surface Transportation,SERVICES,
TCIDEVELOP,TCI DEVELOPERS LTD,Realty,CAPITAL GOODS,
TCIEXP,TCI EXPRESS LTD,LOGISTICS SOLUTION PROVIDER,SERVICES,
TCIFINANCE,TCI FINANCE LTD,Fin COS (including NBFCs),Finance,
TCNSBRANDS,TCNS CLOTHING CO. LTD,Other Apparels & Accessories,CDGS ,
TCPLPACK,TCPL PACKAGING LTD,Containers & Packaging,Industrials,
TCS,TATA CONSULTANCY SERVICES LTD,COMPUTER SOFTWARE MAJOR,Information Technology,
TDPOWERSYS,TD POWER SYSTEMS LTD,Heavy Electrical Equipment,Industrials,
TEAMLEASE,TEAMLEASE SERVICES LTD,Specialized Consumer Services,SERVICES,
TECH,ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE NIFTY IT ETF,MF / ETF,Finance,
TECHIN,TECHINDIA NIRMAN LTD,Realty,CAPITAL GOODS,
TECHM,TECH MAHINDRA LTD,COMPUTER SOFTWARE MAJOR,Information Technology,
TECHNOE,TECHNO ELECTRIC & ENGINEERING COMPANY LTD,Construction & Engineering,CAPITAL GOODS,
TECHNOFAB,TECHNOFAB ENGINEERING LTD,ENGINEERING / DESIGNING /CONSTRUCTION,CAPITAL GOODS,
TEGA,TEGA INDUSTRIES LTD,Industrial Machinery,CAPITAL GOODS,
TEJASNET,TEJAS NETWORKS LTD,Other Telecom Services,Telecom,
TEMBO,TEMBO GLOBAL INDUSTRIES LTD,IRON & STEEL PRODUCTS,Basic Materials,
TERASOFT,TERA SOFTWARE LTD,IT Consulting & Application Software,Information Technology,
TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDINGS LTD,Realty,CAPITAL GOODS,
TEXMOPIPES,TEXMO PIPES AND PRODUCTS LTD,PLASTIC PRODUCTS,Industrials,
TEXRAIL,TEXMACO RAIL & ENGINEERING LTD,Construction & Engineering,CAPITAL GOODS,
TFCILTD,TOURISM FINANCE CORPORATION OF INDIA LTD,Financial Institutions,Finance,
TFL,TRANSWARRANTY FINANCE LTD,Fin COS (including NBFCs),Finance,
TGBHOTELS,TGB BANQUETS AND HOTELS LTD,Hotels,SERVICES,
THANGAMAYL,THANGAMAYIL JEWELLERY LTD,Other Apparels & Accessories,CDGS ,
THEINVEST,THE INVESTMENT TRUST OF INDIA LTD,Fin COS (including NBFCs),Finance,
THEMISMED,THEMIS MEDICARE LTD,Pharmaceuticals,Healthcare,
THERMAX,THERMAX LTD,Heavy Electrical Equipment,Industrials,
THIRUSUGAR,THIRU AROORAN SUGARS LTD,Sugar,FMCG ,
THOMASCOOK,THOMAS COOK  (INDIA)  LTD,Travel Support Services,SERVICES,
THOMASCOTT,THOMAS SCOTT (INDIA) LTD,Other Apparels & Accessories,CDGS ,
THYROCARE,THYROCARE TECHNOLOGIES LTD,Healthcare  - Services,Healthcare,
TI,TILAKNAGAR INDUSTRIES LTD,Breweries & Distilleries,FMCG ,
TIDEWATER,TIDE WATER OIL COMPANY (INDIA) LTD,Oil Marketing & Distribution,Energy,
TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LTD,IRON & STEEL PRODUCTS,Basic Materials,
TIINDIA,TUBE INVESTMENTS OF INDIA LTD,Auto Parts & Equipment,CDGS ,
TIJARIA,TIJARIA POLYPIPES LTD,PLASTIC PRODUCTS,Industrials,
TIL,TIL LTD,Transport Related Services,SERVICES,
TIMESGTY,TIMES GUARANTY LTD,Fin COS (including NBFCs),Finance,
TIMETECHNO,TIME TECHNOPLAST LTD,PLASTIC PRODUCTS,Industrials,
TIMKEN,TIMKEN INDIA LTD,Industrial Machinery,CAPITAL GOODS,
TINPLATE,THE TINPLATE COMPANY OF INDIA LTD,Containers & Packaging,Industrials,
TIPSINDLTD,TIPS INDUSTRIES LTD,Movies & Entertainment,SERVICES,
TIRUMALCHM,THIRUMALAI CHEMICALS LTD,Commodity Chemicals,Basic Materials,
TIRUPATIFL,TIRUPATI FORGE LTD,CASTINGS/FORGINGS,Industrials,
TITAN,TITAN COMPANY LTD,Other Apparels & Accessories,CDGS ,
TMRVL,THE MANDHANA RETAIL VENTURES LTD,Specialty Retail,CDGS ,
TNPETRO,TAMILNADU PETROPRODUCTS LTD,Commodity Chemicals,Basic Materials,
TNPL,TAMIL NADU NEWSPRINT & PAPERS LTD,Paper & Paper Products,Basic Materials,
TNTELE,TAMILNADU TELECOMMUNICATION LTD,Telecom Cables,Telecom,
TOKYOPLAST,TOKYO PLAST INTERNATIONAL LTD,PLASTIC PRODUCTS,Industrials,
TORNTPHARM,TORRENT PHARMACEUTICALS LTD,Pharmaceuticals,Healthcare,
TORNTPOWER,TORRENT POWER LTD,Electric Utilities - GENERATION,Utilities,
TOTAL,TOTAL TRANSPORT SYSTEMS LTD,LOGISTICS SOLUTION PROVIDER,SERVICES,
TOUCHWOOD,TOUCHWOOD ENTERTAINMENT LTD,MEDIA & ENTERTAINMENT,SERVICES,
TPLPLASTEH,TPL PLASTECH LTD,PLASTIC PRODUCTS,Industrials,
TREEHOUSE,TREE HOUSE EDUCATION & ACCESSORIES LTD,Education,SERVICES,
TREJHARA,TREJHARA SOLUTIONS LTD,IT Consulting & Application Software,Information Technology,
TRENT,TRENT LTD,Specialty Retail,CDGS ,
TRF,TRF LTD,Industrial Machinery,CAPITAL GOODS,
TRIDENT,TRIDENT LTD,Textiles,Industrials,
TRIGYN,TRIGYN TECHNOLOGIES LTD,IT Consulting & Application Software,Information Technology,
TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD,Heavy Electrical Equipment,Industrials,
TRITURBINE,TRIVENI TURBINE LTD,Heavy Electrical Equipment,Industrials,
TRIVENI,TRIVENI ENGINEERING & INDUSTRIES LTD,Sugar,FMCG ,
TTKHLTCARE,TTK HEALTHCARE LTD,Pharmaceuticals,Healthcare,
TTKPRESTIG,TTK PRESTIGE LTD,Houseware,CAPITAL GOODS,
TTL,T T LTD,Textiles,Industrials,
TTML,TATA TELESERVICES (MAHARASHTRA) LTD,Telecommunication Services,Telecom,
TV18BRDCST,TV18 BROADCAST LTD,Broadcasting & Cable TV,SERVICES,
TVSELECT,TVS ELECTRONICS LTD,Storage Media & Peripherals,Information Technology,
TVSMOTOR,TVS MOTOR COMPANY LTD,2/3 Wheelers,CDGS ,
TVSSRICHAK,TVS SRICHAKRA LTD,Tyres & Rubber Products,CAPITAL GOODS,
TVTODAY,TV TODAY NETWORK LTD,Broadcasting & Cable TV,SERVICES,
TVVISION,TV VISION LTD,Broadcasting & Cable TV,SERVICES,
TWL,TITAGARH WAGONS LTD,RAILWAYS WAGONS,CAPITAL GOODS,
UBL,UNITED BREWERIES LTD,Breweries & Distilleries,FMCG ,
UCALFUEL,UCAL FUEL SYSTEMS LTD,Auto Parts & Equipment,CDGS ,
UCOBANK,UCO BANK,BANKS - PSU,Finance,
UFLEX,UFLEX LTD,Containers & Packaging,Industrials,
UFO,UFO MOVIEZ INDIA LTD,Broadcasting & Cable TV,SERVICES,
UGARSUGAR,THE UGAR SUGAR WORKS LTD,Sugar,FMCG ,
UGROCAP,UGRO CAPITAL LTD,Fin COS (including NBFCs),Finance,
UJAAS,UJAAS ENERGY LTD,Heavy Electrical Equipment,Industrials,
UJJIVAN,UJJIVAN FINANCIAL SERVICES LTD,Fin COS (including NBFCs),Finance,
UJJIVANSFB,UJJIVAN SMALL FINANCE BANK LTD,BANKS - PVT,Finance,
ULTRACEMCO,ULTRATECH CEMENT LTD,Cement & Cement Products,Basic Materials,
UMANGDAIRY,UMANG DAIRIES LTD,DIARY PRODUCTS,FMCG ,
UMESLTD,USHA MARTIN EDUCATION & SOLUTIONS LTD,Education,SERVICES,
UNICHEMLAB,UNICHEM LABORATORIES LTD,Pharmaceuticals,Healthcare,
UNIDT,UNITED DRILLING TOOLS LTD, Industrial Goods,Industrials,
UNIENTER,UNIPHOS ENTERPRISES LTD,TRADING - CHEMICALS,SERVICES,
UNIONBANK,UNION BANK OF INDIA,BANKS - PSU,Finance,
UNIPLY,UNIPLY INDUSTRIES LTD,PLYWOOD BOARDS/ LAMINATES,Basic Materials,
UNITECH,UNITECH LTD,Realty,CAPITAL GOODS,
UNITEDTEA,THE UNITED NILGIRI TEA ESTATES COMPANY LTD,Tea & Coffee,FMCG ,
UNIVASTU,UNIVASTU INDIA LTD,ENGINEERING / DESIGNING /CONSTRUCTION,CAPITAL GOODS,
UNIVCABLES,UNIVERSAL CABLES LTD,Other Electrical Equipment/ Products,Industrials,
UNIVPHOTO,UNIVERSUS PHOTO IMAGINGS LTD,Photographic Products,CDGS ,
UPL,UPL LTD,Agrochemicals,Basic Materials,
URJA,URJA GLOBAL LTD,POWER EQUIPMENT,CAPITAL GOODS,
USHAMART,USHA MARTIN LTD,IRON & STEEL PRODUCTS,Basic Materials,
UTIAMC,UTI ASSET MANAGEMENT COMPANY LTD,Asset Management Companies,Finance,
UTIBANKETF,UTI MUTUAL FUND - UTI BANK EXCHANGE TRADED FUND,MF / ETF,Finance,
UTINEXT50,UTI MUTUAL FUND - UTI NIFTY NEXT 50 EXCHANGE TRADED FUND - UTI NIFTY N,MF / ETF,Finance,
UTINIFTETF,UTI MUTUAL FUND - UTI-NIFTY EXCHANGE TRADED FUND,MF / ETF,Finance,
UTISENSETF,UTI MUTUAL FUND - UTI-SENSEX EXCHANGE TRADED FUND,MF / ETF,Finance,
UTISXN50,UTI S&P BSE SENSEX NEXT 50 ETF,MF / ETF,Finance,
UTTAMSTL,UTTAM GALVA STEELS LTD,Iron & Steel and Intermediary Products,Basic Materials,
UTTAMSUGAR,UTTAM SUGAR MILLS LTD,Sugar,FMCG ,
V2RETAIL,V2 RETAIL LTD,Department Stores,SERVICES,
VADILALIND,VADILAL INDUSTRIES LTD,Packaged Foods,FMCG ,
VAIBHAVGBL,VAIBHAV GLOBAL LTD,Other Apparels & Accessories,CDGS ,
VAISHALI,VAISHALI PHARMA LTD,Pharmaceuticals,Healthcare,
VAKRANGEE,VAKRANGEE LTD,Software Products,Information Technology,
VALIANTORG,VALIANT ORGANICS LTD,Specialty Chemicals,Basic Materials,
VARDHACRLC,VARDHMAN ACRYLICS LTD,MAN MADE  & BLENDED FIBRES,CAPITAL GOODS,
VARDMNPOLY,VARDHMAN POLYTEX LTD,Textiles,Industrials,
VARROC,VARROC ENGINEERING LTD,Auto Parts & Equipment,CDGS ,
VASCONEQ,VASCON ENGINEERS LTD,Realty,CAPITAL GOODS,
VASWANI,VASWANI INDUSTRIES LTD,Iron & Steel and Intermediary Products,Basic Materials,
VBL,VARUN BEVERAGES LTD,Non-alcoholic Beverages,FMCG ,
VEDL,VEDANTA LTD,ALUMINIUM,Basic Materials,
VENKEYS,VENKY'S (INDIA) LTD,CONSUMER FOOD,FMCG ,
VENUSREM,VENUS REMEDIES LTD,Pharmaceuticals,Healthcare,
VERTOZ,VERTOZ ADVERTISING LTD,Advertising & Media Agencies,SERVICES,
VESUVIUS,VESUVIUS INDIA LTD, Industrial Goods,Industrials,
VETO,VETO SWITCHGEARS AND CABLES LTD,Other Electrical Equipment/ Products,Industrials,
VGUARD,V-GUARD INDUSTRIES LTD,Other Electrical Equipment/ Products,Industrials,
VHL,VARDHMAN HOLDINGS LTD,Fin COS (including NBFCs),Finance,
VICEROY,VICEROY HOTELS LTD,Hotels,SERVICES,
VIDEOIND,VIDEOCON INDUSTRIES LTD,Consumer Electronics,CAPITAL GOODS,
VIDHIING,VIDHI SPECIALTY FOOD INGREDIENTS LTD,Specialty Chemicals,Basic Materials,
VIJAYA,VIJAYA DIAGNOSTIC CENTRE LTD,Healthcare  - Services,Healthcare,
VIKASECO,VIKAS ECOTECH LTD,Specialty Chemicals,Basic Materials,
VIKASLIFE,VIKAS LIFECARE LTD,Trading Companies & Distributors,SERVICES,
VIKASPROP,VIKAS PROPPANT & GRANITE LTD,Other Agricultural Products,FMCG ,
VIKASWSP,VIKAS WSP LTD,Specialty Chemicals,Basic Materials,
VIMTALABS,VIMTA LABS LTD,Healthcare  - Services,Healthcare,
VINATIORGA,VINATI ORGANICS LTD,Commodity Chemicals,Basic Materials,
VINDHYATEL,VINDHYA TELELINKS LTD,Telecom Cables,Telecom,
VINEETLAB,VINEET LABORATORIES LTD,Pharmaceuticals,Healthcare,
VINYLINDIA,VINYL CHEMICALS (INDIA) LTD,Commodity Chemicals,Basic Materials,
VIPCLOTHNG,VIP CLOTHING LTD,Other Apparels & Accessories,CDGS ,
VIPIND,VIP INDUSTRIES LTD,Other Apparels & Accessories,CDGS ,
VIPULLTD,VIPUL LTD,RESIDENTIAL/COMMERCIAL/SEZ Project,CAPITAL GOODS,
VISAKAIND,VISAKA INDUSTRIES LTD,Cement & Cement Products,Basic Materials,
VISASTEEL,VISA STEEL LTD,Iron & Steel and Intermediary Products,Basic Materials,
VISHAL,VISHAL FABRICS LTD,Textiles,Industrials,
VISHNU,VISHNU CHEMICALS LTD,Specialty Chemicals,Basic Materials,
VISHWARAJ,VISHWARAJ SUGAR INDUSTRIES LTD,Sugar,FMCG ,
VIVIMEDLAB,VIVIMED LABS LTD,Pharmaceuticals,Healthcare,
VLSFINANCE,VLS FINANCE LTD,Financial Services,Finance,
VMART,V-MART RETAIL LTD,Department Stores,SERVICES,
VOLTAMP,VOLTAMP TRANSFORMERS LTD,Heavy Electrical Equipment,Industrials,
VOLTAS,VOLTAS LTD,Consumer Electronics,CAPITAL GOODS,
VRLLOG,VRL LOGISTICS LTD,LOGISTICS SOLUTION PROVIDER,SERVICES,
VSSL,VARDHMAN SPECIAL STEELS LTD,IRON & STEEL PRODUCTS,Basic Materials,
VSTIND,VST INDUSTRIES LTD,Cigarettes & Tobacco Products,FMCG ,
VSTTILLERS,V.S.T TILLERS TRACTORS LTD,"Construction, Agricultural & Commercial Vehicles",CAPITAL GOODS,
VTL,VARDHMAN TEXTILES LTD,Textiles,Industrials,
WABAG,VA TECH WABAG LTD,WASTE / WATER MANAGEMENT,SERVICES,
WABCOINDIA,WABCO INDIA LTD,Auto Parts & Equipment,CDGS ,
WALCHANNAG,WALCHANDNAGAR INDUSTRIES LTD,Diversified Commercial Services,Diversified,
WANBURY,WANBURY LTD,Pharmaceuticals,Healthcare,
WATERBASE,WATERBASE LTD,Other Food Products,FMCG ,
WEALTH,WEALTH FIRST PORTFOLIO MANAGERS LTD,Financial Services,Finance,
WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD,Other Electrical Equipment/ Products,Industrials,
WEIZMANIND,WEIZMANN LTD,Trading Companies & Distributors,SERVICES,
WELCORP,WELSPUN CORP LTD,Construction & Engineering,CAPITAL GOODS,
WELENT,WELSPUN ENTERPRISES LTD,Construction & Engineering,CAPITAL GOODS,
WELINV,WELSPUN INVESTMENTS AND COMMERCIALS LTD,INVESTMENT COMPANIES,Finance,
WELSPUNIND,WELSPUN INDIA LTD,Textiles,Industrials,
WENDT,WENDT (INDIA) LTD,ABRASIVES,Industrials,
WESTLIFE,WESTLIFE DEVELOPMENT LTD,Restaurants,SERVICES,
WHEELS,WHEELS INDIA LTD,Auto Parts & Equipment,CDGS ,
WHIRLPOOL,WHIRLPOOL OF INDIA LTD,Consumer Electronics,CAPITAL GOODS,
WILLAMAGOR,WILLIAMSON MAGOR & COMPANY LTD,Fin COS (including NBFCs),Finance,
WINDLAS,WINDLAS BIOTECH LTD,Pharmaceuticals,Healthcare,
